X,Y,OBJECTID,PANTHERID,SEX,AGE,LOCATION,CAUSE,YEAR,Date,last_edited_date,CauseLong,Type
-81.1645607845877,25.9773566338217,1508,K268,Female,14,SBCNP,ISA,2008,2008/05/23 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.7003500940336,26.0413275338344,1509,UCFP107,Female,2.5,"CR 951, 2.4 km S of US 41 on CR951, crossed E to W",Vehicular trauma,2008,2008/05/22 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0883083741651,25.9147194971005,1510,FP138,Male,7,"SBCNP, 5.5 km N of Monument Lake Campground",Unknown,2008,2008/05/12 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.7290387196933,26.5970293291772,1511,UCFP106,Male,2,"Leonard Boulevard, Lehigh Acres, Lee County",Vehicular trauma,2008,2008/05/04 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4247310107863,26.0288564852326,1512,UCFP105,Female,5.5,"FSSP, 0.24 miles W of Janes Scenic, N side of Mud Tram",Unknown,2008,2008/04/23 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3536900615002,26.228176842577,1513,FP131,Male,9,"Horse Trial grounds, N of CR 858, W of SR 29",Other,2008,2008/04/16 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.646964862412,26.3618257249487,1514,FP157,Male,3,CREW. 1.2km east of Poor Man's Rd. in Flint Pen area of CREW,ISA,2008,2008/04/14 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3578116407198,25.9277507567507,1515,UCFP104,Female,16,"SR 29, 2.6 km N of US 41",Vehicular trauma,2008,2008/04/12 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.8866996851559,26.2066610827599,1516,FP127,Male,5,NBCNP,ISA,2008,2008/03/17 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.7035517498933,26.2121637222133,1517,UCFP103,Male,2.5,"Pine Ridge Road, half way between CR951, Logan",Vehicular trauma,2008,2008/03/09 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9744820063862,26.2690345038678,1518,FP128,Female,7.2,"BCSIR, game pen",Unknown,2007,2007/09/27 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3163488279895,26.1547274283126,1519,UCFP102,Male,22,"I-75, 1.5 miles E of SR 29",Vehicular trauma,2007,2007/09/12 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2255825737783,26.0565378620304,1520,K260,Unknown,18,SBCNP,Other,2007,2007/08/27 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.2255825737783,26.0565378620304,1521,K259,Male,18,SBCNP,Other,2007,2007/08/27 04:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-80.8826922512661,25.9597849185773,1522,FP103,Female,7,"SBCNP Big Cypress National Preserve; In the Turner River Unit; 1.7 miles southeast of Oil Pad #2 at Raccoon Point; 2.7 miles east of turnout 20 on 11 Mile Rd.; 9.6 miles north of Hwy. 41.",Unknown,2007,2007/08/08 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.4616057446179,25.762090155363,1523,UCFP101,Male,4,"US 41, 1 mile E of Krome Ave",Vehicular trauma,2007,2007/06/27 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3662449213009,26.381355564069,1524,UCFP100,Male,2.5,"SR 29, 3 miles S of Immokalee",Vehicular trauma,2007,2007/06/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3443048451957,26.601666793863,1525,K199,Female,20,"CR 832, 0.6 miles W of Forestry tower",Vehicular trauma,2007,2007/06/23 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6892850946231,26.5713600811721,1526,UCFP099,Male,13,"SR 82, 0.7 miles W of Sunshine Blvd",Vehicular trauma,2007,2007/06/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3485187137344,25.9834239660645,1527,UCFP098,Male,22,"SR 29, at Jerome wildlife crossing",Vehicular trauma,2007,2007/06/11 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6917804662604,26.4516078718891,1528,UCFP097,Female,4.5,"Corkscrew Road, near Alico, Lee County",Vehicular trauma,2007,2007/05/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.4743284986469,25.4278327210469,1529,UCFP096,Female,3,"US1, 1/2 mile S of Card Sound Rd., Dade Co.",Vehicular trauma,2007,2007/05/09 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6304893567577,26.1991032859626,1530,K248,Male,17,"FPNWR, Unit12",Unknown,2007,2007/05/03 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4302841910568,26.1999046659911,1531,K247,Female,17,"FPNWR, Unit12",Unknown,2007,2007/05/03 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4303139854798,26.1998413707123,1532,K249,Female,11,In den,Unknown,2007,2007/04/27 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.4482459925864,27.7907300071041,1533,UCFP095,Male,2.5,"Walk-in-Water road, Polk County",Vehicular trauma,2007,2007/04/17 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6308294373647,26.1544519915363,1534,UCFP094,Male,2.5,"I-75, 2 miles E of toll booth 98mm, Collier County",Vehicular trauma,2007,2007/04/03 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.7818829193755,26.4440827407664,1535,UCFP093,Male,2,"I-75, 0.5 miles N Corkscrew Road, Lee County",Vehicular trauma,2007,2007/03/30 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3823736440179,25.9173760319471,1536,UCFP092,Male,1.5,"US 41, 1.2 miles W of SR 29",Vehicular trauma,2007,2007/03/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.58429905564,28.2918503189506,1537,FP130,Male,4,"I-4, near Osceola, Orange county line. UTM 442,705 3,129,671.  Found in westbound lane.",Vehicular trauma,2007,2007/03/21 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3411849548914,26.5995434585916,1538,UCFP091,Male,5,"CR 832, W of Keri tower, OSSF",Vehicular trauma,2007,2007/03/09 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9487940690841,26.2441332074201,1539,FP134,Male,5.5,"NBCNP, W of L-28, S of pipeline",ISA,2007,2007/01/31 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.8709042284262,26.2247791357839,1540,FP100,Male,10,"Miccosukee Reservation,  N of I-75",Unknown,2007,2007/01/25 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3608458568988,26.6012917638737,1541,UCFP090,Female,5,"CR 832, 1mile W of Forestry tower",Vehicular trauma,2007,2007/01/24 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1921669034991,26.2911660691167,1542,FP116,Female,4.5,"Williams Ranch, Hendry County",ISA,2007,2007/01/10 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2713946922462,26.3958239548028,1543,UCFP089,Male,4,"County Line Road, Collier/Hendry",Vehicular trauma,2006,2006/12/12 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6844816069662,26.0540718431262,1544,UCFP088,Female,2,"US 41, between Manatee Rd and CR951",Vehicular trauma,2006,2006/11/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3119059528337,26.2784682333513,1545,FP048,Female,15,"On Jack Price Land east of 29 near Sunniland; Sunniland mine. Collier County",Unknown,2006,2006/10/30 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1546,FP135,Male,3.5,"Private property, N of FPNWR. UF Vet School",ISA,2006,2006/10/27 04:00:00+00,2021/03/03 20:57:38+00,ISA,Injury
-81.6958135811875,26.4534211568031,1547,UCFP087,Male,3,"Corkscrew Rd. near Alico, Lee County",Vehicular trauma,2006,2006/08/24 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3420094466255,26.2599435772111,1548,UCFP086,Unknown, ,"SR 29, 0.6 miles S of Sunniland",Vehicular trauma,2006,2006/07/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2270467118088,26.6036717292586,1549,UCFP085,Male,3.5,"CR 832, 3 miles E of OSSF SF",Vehicular trauma,2006,2006/06/05 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1550,UCFP084,Male,3.5,"I-4, SW of Orlando (UTM 442959 3129926)",Vehicular trauma,2006,2006/04/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0062001482393,26.2721789324953,1551,K203,Male,1,BCSIR,Unknown,2006,2006/04/06 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.9432109749145,25.9670182109964,1552,FP129,Female,6,SBCNP,Unknown,2006,2006/03/22 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.7225202053269,26.4301295542986,1553,UCFP083,Male,3,"CREW, 1 mile S of Corkscrew Rd., Flint Pen Strand, found during prescribed burn",ISA,2006,2006/03/14 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.8923103477232,25.8072579511404,1554,FP104,Male,5.5,SBCNP. Loop Unit about 3 miles southeast of entrance to Dade CO Jetport,Other,2006,2006/03/09 05:00:00+00,2021/03/03 20:57:38+00,Other,Injury
-81.4406414554656,26.6531278415551,1555,UCFP082,Female, ,"Private property, 0.2 miles W of SR 29 Hendry County. Remains found in ditch near wildlife feeder; abundant hog sign",Unknown,2006,2006/02/27 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.8003240709238,26.6432065279174,1556,UCFP081,Male,2,"I-75, between exits 137-138, Lee County",Vehicular trauma,2006,2006/02/27 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.4091548722829,25.333723865921,1557,UCFP080,Female,1.5,"Card Sound Road, Dade County",Vehicular trauma,2006,2006/02/02 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5951362234298,26.3460057120689,1558,UCFP079,Female,2,"CR 846, 2 miles N of CR 858 - near Collier fairgrounds",Vehicular trauma,2006,2006/01/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2873324690664,26.4227362106377,1559,UCFP078,Male,9,"CR 846, 1 miles W of CR 858",Vehicular trauma,2006,2006/01/25 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0745348266123,26.3030858117889,1560,UCFP077,Female,2.5,"BCSIR, W of Swamp Safari",ISA,2006,2006/01/15 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2685926285844,25.8906861234141,1561,FP070,Female,8.6,"US 41, near Turner River",Vehicular trauma,2006,2006/01/14 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3506161164294,25.9764659922861,1562,K049,Female,7.8,"SR 29,1 mile N of Wagon Wheel Road",Vehicular trauma,2005,2005/12/02 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.6808483294771,26.0498181256667,1563,UCFP076,Male,1,"US 41, 1.4 miles E of CR 951",Vehicular trauma,2005,2005/09/18 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0749568012338,26.2424975771944,1564,FP069,Female,8.3,NBCNP - Addition Lands. Eaten armadillo about 100' from where FP69 lay. No sign of other cats (or kittens) near site. Female tracks going south across pipeline due south of FP69's location.,Unknown,2005,2005/09/14 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.6870624362348,26.1365334160877,1565,K153,Male,25,"CR951, 1.2 miles S of Davis Blvd.",Vehicular trauma,2005,2005/08/29 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3453276184691,26.3591683808273,1566,UCFP075,Male,2,"SR 29, Owl Hammock Curve",Vehicular trauma,2005,2005/06/19 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1858596782774,25.9516680555609,1567,FP136,Female,4,"SBCNP, 2 miles NE of Burns Lake",Unknown,2005,2005/06/14 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
,,1568,UCFP074,Male,3,"I-95, St. John's/Flagler Co. line  UTM 473226 3280262",Vehicular trauma,2005,2005/06/04 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2686773504955,25.8884194591362,1569,FP120,Female,5,"US 41, near Turner River",Vehicular trauma,2005,2005/05/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Injury
-81.6873874637726,26.1031866897912,1570,UCFP073,Male,7,"CR 951, S of Rattlesnake Hammock Road",Vehicular trauma,2005,2005/04/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3458513335849,26.0176079107946,1571,UCFP072,Male,2,"SR 29, near Jerome",Vehicular trauma,2005,2005/02/25 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9319231223467,25.8453256047992,1572,UCFP071,Male,2.5,"US 41, just E of 11 Mile Road",Vehicular trauma,2005,2005/02/04 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3016531660857,26.4112666701653,1573,FP126,Male,1.6,"Private property, 1/2 mile S of CR 846, Sadie Cypress",ISA,2005,2005/01/03 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3649659134741,26.5987892612314,1574,K128,Male,2.5,"CR 832, 1 mile E of RR grade",Vehicular trauma,2004,2004/12/07 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.345478415961,26.3593215151913,1575,UCFP070,Female,1,"SR 29, Owl Hammock Curve",Vehicular trauma,2004,2004/12/01 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.4965184241409,26.1797274215899,1576,FP059,Male,9.4,"Private property, just E of Ford Test Track, Collier Co.",ISA,2004,2004/11/22 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3437367029993,26.3397320838451,1577,UCFP069,Female,2,2.5mi N of 858 on SR29 west side right of way (grass),Vehicular trauma,2004,2004/10/25 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.0356685430067,25.8849700989524,1578,UCFP068,Female,4.5,"this panther was alive and at the site for several days based on matted vegetation (McBride); no sign of thrashing or struggle;no sign of other panther; no sign of humans other than exotic crew who found the carcass.",Unknown,2004,2004/09/30 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3585809067252,26.2037490682783,1579,UCFP067,Female,7,"Appears kitten had been laying at site several hours, grass was matted down from rolling around (kitten too young to walk on own yet). No evidence that mother was laying at site",Unknown,2004,2004/09/02 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.6269768326056,26.1543243500993,1580,K094,Male,3.25,"I-75, near 98 mm, Ebound land",Vehicular trauma,2004,2004/08/17 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2694809824503,25.8906302971879,1581,K156,Male,6,"US 41, Turner River",Vehicular trauma,2004,2004/08/02 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.2900538262864,26.5641545411593,1582,FP117,Male,27,OSSF. East of wild cow grade. Cat on Alico property,Unknown,2004,2004/07/28 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2873846809473,26.4842160440915,1583,FP132,Male,3,OSSF,Infectious disease - FeLV,2004,2004/07/22 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - FeLV,Mortality
-81.2099800679851,26.1197421568807,1584,FP055,Female,11.6,BCNP,ISA,2004,2004/07/12 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.5548245568203,26.1509364638394,1585,UCFP066,Male,3,"I-75, 93 mm,  0.5 miles W of Everglades Blvd.",Vehicular trauma,2004,2004/06/27 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3444105544467,26.221779417346,1586,UCFP065,Male,2,"SR 29, 200 yds. N of Bear Island Grade",Vehicular trauma,2004,2004/04/06 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.6345202159547,25.4580380280183,1587,FP085,Male,5,EVER,Unknown,2004,2004/03/01 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.6472997282987,26.1548303568074,1588,UCFP063,Male,4.5,"I-75, 99 mm, Ebound lane",Vehicular trauma,2004,2004/02/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3295320036359,26.5390852992128,1589,FP122,Female,2.5,"OSSF, NW Wild Cow Island",Unknown,2004,2004/02/13 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.2556435780951,25.7850657107054,1590,UCFP062,Female,8,"US 41, near 40 Mile Bend",Vehicular trauma,2004,2004/01/11 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1254112334269,26.4840798647536,1591,UCFP061,Female,2.5,"CR 833, 1.7 miles N of CR 846 intersection",Vehicular trauma,2003,2003/12/25 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5794131188097,25.9877764781269,1592,UCFP060,Male,2.5,"US 41,  1 mile E of CR 92",Other,2003,2003/12/15 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.0559178190673,26.043600760959,1593,FP091,Female,4.5,"BCNP, Turner River Unit",ISA,2003,2003/12/12 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
,,1594,FP086,Female,4,"University of Florida, Vet School, Gainesville",Other,2003,2003/11/07 05:00:00+00,2021/03/03 20:57:38+00,Other,Mortality
-81.3622168405326,26.2950003563932,1595,UCFP059,Male,3,"CR 858, 1.2 miles W of SR 29",Vehicular trauma,2003,2003/11/02 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3482049780198,26.1848487245121,1596,FP114,Male,1.5,"FPNWR, S of Oil Pad Rd.",ISA,2003,2003/10/17 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.9684041731588,26.2640128764136,1597,FP077,Female,6,Big Cypress Hunting Adventures (Game Pen) at Big Cypress Seminole Indian Reservation,Infectious disease - Pseudorabies,2003,2003/07/14 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-80.9607919455609,26.2670900627656,1598,FP073,Female,7.8,BCSIR - Game Pen,Infectious disease - Pseudorabies,2003,2003/07/02 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.4816697423133,26.3646620177758,1599,UCFP058,Female,1,"CR 846, 3/4 miles E of Everglades Blvd.",Vehicular trauma,2003,2003/06/30 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.9860876272059,25.9501067188098,1600,FP087,Female,4,SBCNP - 7 miles NNE of Oasis,ISA,2003,2003/06/27 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.0658720040182,26.3257720484693,1601,UCFP057,Female,5,BCSIR Safari Pen,Infectious disease - Pseudorabies,2003,2003/06/16 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.064707437067,26.3217183550953,1602,UCFP056,Male,1,BCSIR Safari Pen,Unknown,2003,2003/06/14 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0678460940759,26.3260329838731,1603,UCFP055,Male,1,BCSIR Safari Pen,Unknown,2003,2003/06/13 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.343338124101,26.3303064118747,1604,UCFP054,Male,9,"SR 29, 1.7 miles N of CR 858, Collier Co.",Vehicular trauma,2003,2003/06/03 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3432065604377,26.3230651910118,1605,UCFP053,Female,2.5,"SR 29, 1.4 miles N of CR 858, Collier Co.",Vehicular trauma,2003,2003/05/26 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3637708523123,26.5670553416618,1606,FP115,Female,4.5,"OSSF, Sick Island",Unknown,2003,2003/05/17 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.2773720884349,26.4888136294974,1607,FP082,Female,6,OSSF,Unknown,2003,2003/05/13 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-80.9626149138349,26.2663410995427,1608,FP118,Female,1,BCSIR - Game Pen,Infectious disease - Pseudorabies,2003,2003/04/04 04:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.1270108688432,26.5699911285746,1609,UCFP052,Male,2,"CR 833, 2 miles S of CR 832, Hendry Co.",Vehicular trauma,2003,2003/03/22 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-82.3108591425003,28.0045819587266,1610,UCFP051,Male,1.5,"I-4, 0.25 miles E of I-75, near Tampa",Vehicular trauma,2003,2003/03/10 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3267109657587,26.6133014879613,1611,FP109,Male,10,"OSSF, N of CR 832",Unknown,2003,2003/02/26 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3423409806609,26.267139239529,1612,FP106,Female,3,"SR 29, entrance to Sunniland Mine",Vehicular trauma,2003,2003/02/20 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.1904922839094,26.3084777570086,1613,FP067,Female,5.5,"Private land, Gum Slough, Hendry Co.",ISA,2003,2003/01/15 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.5951074108654,26.3325343604226,1614,FP099,Male,33,"CR 846, 1/4 mile N of Collier fairgrounds",Vehicular trauma,2002,2002/11/28 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3664285351484,26.4173005030155,1615,K098,Female,19,"CR 846,  3 miles E of Immokalee",Vehicular trauma,2002,2002/11/26 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.8875734440934,25.9737760787298,1616,FP108,Male,22,"SBCNP, Raccoon Point",Infectious disease - Pseudorabies,2002,2002/11/18 05:00:00+00,2021/03/03 20:57:38+00,Infectious disease - Pseudorabies,Mortality
-81.3157305714784,26.4182881525972,1617,UCFP048,Female,8.5,"CR 846,  5 miles E of Immokalee",Vehicular trauma,2002,2002/11/11 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3472999451339,26.1833881291465,1618,FP078,Female,6,FPNWR - Fire Tower,ISA,2002,2002/10/18 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.485835151234,26.1542557300088,1619,FP032,Female,15,FPNWR - Rock Island,Unknown,2002,2002/09/14 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.250294801443,26.2207549496796,1620,FP112,Female,4,BCNP - Bear Island,ISA,2002,2002/09/13 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3345334826764,26.6055635279001,1621,FP111,Male,9,"OSSF, N of CR 832",ISA,2002,2002/09/06 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3420264553271,26.2554920259209,1622,FP098,Male,4.5,"SR 29, 1 km N of Pistol Pond",Vehicular trauma,2002,2002/07/01 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
,,1623,UCFP047,Unknown, ,"Rocky Lake, Hendry County",Unknown,2002,2002/05/01 04:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3446212974158,26.0583708765529,1624,UCFP046,Male,6,"SR 29, 1/2 mile N of Deep Lake, Collier Co.",Vehicular trauma,2002,2002/04/10 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3306547270612,27.0005172139388,1625,UCFP045,Male,3,"US 27, 3.4 miles N of Palmdale, Glades County",Vehicular trauma,2002,2002/04/05 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.5313035257651,26.3951585129911,1626,FP096,Male,1.75,"Private land, Hogan Island, Collier Co.",ISA,2002,2002/01/18 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3765329471609,26.211567882022,1627,FP105,Female,7,"FPNWR, SW corner of clearcut",Unknown,2002,2002/01/16 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.0679450758438,26.2205321534362,1628,FP049,Female,12,"BCNP Addition Lands, male scrape found outside of hammock, panther witnessed leaving carcass",ISA,2002,2002/01/04 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.3459808436994,26.4539287242194,1629,FP097,Male,2,"Private land, E of Gopher Ridge Grove, N of Immokalee",ISA,2001,2001/12/03 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.6927437692654,26.4432875865183,1630,FP092,Male,2.2,"CREW, N Flint Pen Strand",ISA,2001,2001/09/21 04:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-81.2021981935458,26.4262768535303,1631,UCFP043,Male,2.5,"CR 846, 1 mile E of big powerline",Vehicular trauma,2001,2001/08/17 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Injury
-81.2062095387004,26.4262169526855,1632,UCFP042,Female,4,"CR 846, 1 mile E of big powerline",Vehicular trauma,2001,2001/06/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3423427548336,26.2677442069894,1633,UCFP041,Male,2,"SR 29, Sunniland, near mine entrance",Vehicular trauma,2001,2001/05/22 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3469033964282,26.0015324798549,1634,UCFP040,Male,10,"SR 29, 1/2 mile N of Jerome,  likely hit on road shoulder, found off to side",Vehicular trauma,2001,2001/05/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3468398424184,26.0037087977282,1635,UCFP039,Female,10,"SR 29, 1/2 mile N of Jerome",Vehicular trauma,2001,2001/05/07 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-80.5619452361158,26.3635731233053,1636,FP090,Male,1.9,"US 27, 2.5 miles N of Terrytown",Vehicular trauma,2001,2001/04/26 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.010704258853,26.3515928484161,1637,UCFP038,Female,2,"CR 833,  1 mile N of BCSIR, Hendry Co.",Vehicular trauma,2001,2001/04/14 04:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
-81.3369277722847,26.4142127729029,1638,FP011,Female,19.5,"Private land, 200yds. S of CR846, 1 mile E of Dupree Rd.",ISA,2001,2001/02/27 05:00:00+00,2021/03/03 20:57:38+00,ISA,Mortality
-80.9361924438879,25.9780136668113,1639,TX107,Female,8.5,"SBCNP, near Eleven Mile Rd.",Unknown,2001,2001/01/18 05:00:00+00,2021/03/03 20:57:38+00,Unknown,Mortality
-81.3368559411979,26.4171022987075,1640,UCFP037,Female,5,"CR 846, 4.5 miles E of SR 29. Hit in east bound lane. Appeared to be drug 40-50 ft to opposite side of road (west bound) and then onto shoulder at road in grass (grass in mouth)",Vehicular trauma,2000,2000/12/29 05:00:00+00,2021/03/03 20:57:38+00,Vehicular trauma,Mortality
